SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/13/2022","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","2.4E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/14/2022","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","2.4E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/15/2022","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","2.4E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/16/2022","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","2.4E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/17/2022","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","2.4E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/18/2022","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","2.4E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/19/2022","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","2.4E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/20/2022","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","2.4E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/21/2022","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","2.4E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/22/2022","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","2.4E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","11/23/2022","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","1E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/14/2022","c01a1eed-b19a-4aad-bb83-8d62cdc29778","Storage","Standard Page Blob","All","LRS Write Operations","0.0002","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/9/2022","c01a1eed-b19a-4aad-bb83-8d62cdc29778","Storage","Standard Page Blob","All","LRS Write Operations","0.0004","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/14/2022","794bdf54-ecc5-5d28-b1e9-93ce8e807203","Advanced Threat Protection","Key Vault","All","Standard Trial Transactions","0.0025","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/16/2022","794bdf54-ecc5-5d28-b1e9-93ce8e807203","Advanced Threat Protection","Key Vault","All","Standard Trial Transactions","0.0001","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/17/2022","794bdf54-ecc5-5d28-b1e9-93ce8e807203","Advanced Threat Protection","Key Vault","All","Standard Trial Transactions","0.0001","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/18/2022","794bdf54-ecc5-5d28-b1e9-93ce8e807203","Advanced Threat Protection","Key Vault","All","Standard Trial Transactions","0.0001","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/25/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.000271","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/26/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","2E-06","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/27/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","2E-06","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/28/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","7.2E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/29/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","2.1E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/30/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.000331","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/31/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","1.1E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/1/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.000246","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/2/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","4.9E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/3/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","8.8E-05","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/4/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.000175","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/5/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.000514","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/6/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.000483","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/7/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.000435","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/8/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.000624","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/9/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.037964","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/10/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.070263","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/11/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.057516","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/12/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.036363","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/13/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.021241","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/14/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.029179","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/15/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.03597","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/16/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.037991","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/17/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.038201","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/18/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.038171","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/19/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.03869","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/20/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.038602","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/21/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.038813","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/22/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.038995","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/23/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.038548","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","4/24/2022","7c409e34-3ad9-4cf0-8860-9697d6a2ea3e","Sentinel","All","All","Free Trial Analysis","0.038698","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/24/2022","fed0b500-3747-5e50-9926-983771d1a997","Azure Synapse Analytics","SQL Serverless","EU North","Standard Data Processed","6E-05","0.000300"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/17/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.024192","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/18/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/19/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/20/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/21/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/22/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/23/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/24/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/25/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/26/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/27/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","2/28/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/1/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/2/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/3/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/4/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/5/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/6/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/7/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/8/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/9/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/10/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/11/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/12/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/13/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/14/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/15/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/16/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/17/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/18/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","3/19/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.009408","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/10/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.01344","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/11/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/12/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/13/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/14/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/15/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/16/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/17/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/18/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/19/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/20/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/21/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/22/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/23/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/24/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/25/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/26/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/27/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/28/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/29/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/30/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/31/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/1/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/2/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/3/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/4/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.032256","0.000000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/5/2022","f779bb34-3c2e-408d-a0de-9903fe877840","Advanced Data Security","SQL Database","All","Standard Trial Node","0.04704","0.000000"
